Step,Reward,Actor_Loss,Critic_Loss
26800,-34.714996337890625,41.036338806152344,628.0655517578125
26900,-33.51000061035156,35.803428649902344,277.843994140625
27000,-34.19750061035156,35.109432220458984,344.2550048828125
27100,-23.55,32.805824279785156,500.2322998046875
27200,-3.7349998474121096,43.993858337402344,543.3751831054688
27300,-4.7450000762939455,36.5128059387207,545.812744140625
27400,-10.734999847412109,33.39415740966797,455.76458740234375
27500,-8.775,34.887786865234375,692.1172485351562
27600,-14.25500030517578,33.14437484741211,488.03399658203125
27700,-10.09000015258789,34.26833724975586,500.59136962890625
27800,-29.525,37.92637252807617,385.62353515625
27900,-30.767999267578126,38.04755401611328,278.07391357421875
28000,-41.34299926757812,33.078121185302734,226.5634307861328
28100,-34.530999755859376,34.378257751464844,448.5152587890625
28200,-28.130999755859374,29.19496726989746,304.13421630859375
28300,-33.219000244140624,31.08045768737793,265.6302490234375
28400,-32.82699890136719,31.233673095703125,512.577880859375
28500,-9.639999389648438,38.00910949707031,332.860107421875
28600,-9.464999389648437,38.85764694213867,263.2087707519531
28700,-7.3899993896484375,42.17512130737305,193.27565002441406
28800,-38.428497314453125,38.10844421386719,175.0792236328125
28900,-45.408999633789065,38.73674011230469,376.5413818359375
29000,-86.64199829101562,32.112937927246094,302.79339599609375
29100,-97.0449951171875,30.30184555053711,487.27392578125
29200,-52.083001708984376,29.130020141601562,213.51373291015625
29300,-58.69849853515625,38.130584716796875,416.08074951171875
29400,-20.202499389648438,37.21902084350586,616.2901000976562
29500,-6.513999938964844,38.14836883544922,247.7682342529297
29600,-6.526000213623047,39.506893157958984,242.2475128173828
29700,-8.225,35.60836410522461,395.13836669921875
29800,-24.644000244140624,37.43445587158203,309.5224609375
29900,-25.619998168945312,34.20170593261719,438.73004150390625
30000,-41.29849853515625,32.48693084716797,269.38018798828125
30100,-33.44200134277344,29.17797088623047,238.50820922851562
30200,-50.84049682617187,32.45171356201172,285.21966552734375
30300,-55.03200073242188,26.170066833496094,209.00352478027344
30400,-67.825,31.03713035583496,196.4358673095703
30500,-6.079999923706055,28.446321487426758,129.94461059570312
30600,-10.19000015258789,32.4384651184082,333.0491638183594
30700,-12.0,35.80628967285156,320.9300842285156
30800,-34.042501831054686,39.81875991821289,283.07366943359375
30900,-37.63999938964844,44.218040466308594,187.40618896484375
31000,-58.7,39.1319580078125,292.515869140625
31100,-70.31500244140625,35.478759765625,284.003173828125
31200,-74.85849609375,42.108943939208984,672.4935913085938
31300,-83.9175048828125,36.93736267089844,317.8058776855469
31400,-110.19100341796874,32.93609619140625,233.33419799804688
31500,-69.79749755859375,30.389310836791992,243.4629669189453
31600,-21.199501037597656,34.46954345703125,458.75146484375
31700,-19.467500305175783,33.5662841796875,257.7810974121094
31800,-35.250997924804686,34.88643264770508,172.48480224609375
31900,-10.865000152587891,39.533592224121094,345.9820556640625
32000,-47.07750244140625,46.628597259521484,285.0091552734375
32100,-57.73299560546875,43.70542907714844,359.1885986328125
32200,-48.98499755859375,38.91851806640625,244.48448181152344
32300,-56.054998779296874,43.05746078491211,226.7415313720703
32400,-57.495001220703124,30.41069984436035,414.38739013671875
32500,-3.1260000228881837,32.23746871948242,225.92205810546875
32600,-4.557499694824219,36.50261306762695,175.31265258789062
32700,-6.35,37.97714614868164,237.98910522460938
32800,-35.929498291015626,37.340911865234375,413.1708984375
32900,-35.594000244140624,36.26271057128906,193.14073181152344
33000,-60.07099609375,38.06142807006836,268.06719970703125
33100,-53.75799560546875,40.99646759033203,139.84259033203125
33200,-76.49299926757813,39.611541748046875,162.32437133789062
33300,-84.27000122070312,35.40626525878906,104.13140106201172
33400,-101.26400146484374,35.14837646484375,242.12701416015625
33500,-39.95250244140625,29.780771255493164,206.36610412597656
33600,-3.977500152587891,39.488243103027344,298.0288391113281
33700,-4.132500076293946,41.971961975097656,226.96287536621094
33800,-33.56950073242187,40.10969543457031,235.25440979003906
33900,-39.9489990234375,43.22273254394531,275.2801818847656
34000,-71.32400512695312,43.60165023803711,254.66912841796875
34100,-70.343505859375,35.11310577392578,178.819580078125
34200,-119.7695068359375,30.538652420043945,273.68231201171875
34300,-118.7239990234375,41.66704559326172,411.04742431640625
34400,-137.905517578125,32.219276428222656,196.92422485351562
34500,-66.68799438476563,42.56474304199219,284.3125
34600,-32.45050048828125,32.29902267456055,194.456787109375
34700,-37.853997802734376,44.12322235107422,697.233154296875
34800,-79.5375,45.12373352050781,349.8966369628906
34900,-62.92099609375,39.39082717895508,271.033935546875
35000,-67.74600219726562,40.55115509033203,510.23095703125
35100,-81.88599853515625,33.05328369140625,112.50704193115234
35200,-66.827001953125,34.64241027832031,241.40432739257812
35300,-76.55150146484375,41.81528091430664,266.41156005859375
35400,-97.83900146484375,37.79810333251953,303.2046813964844
35500,-41.8885009765625,36.583133697509766,340.28497314453125
35600,-26.64100036621094,39.34864044189453,368.0091552734375
35700,-16.23249969482422,39.43293762207031,275.65386962890625
35800,-34.66749877929688,38.05738067626953,139.57058715820312
35900,-8.277499389648437,32.498374938964844,209.5873260498047
36000,-37.54249877929688,37.834842681884766,404.975341796875
36100,-45.04500122070313,37.20462417602539,235.72084045410156
36200,-25.142498779296876,36.8554801940918,258.06573486328125
36300,-29.435000610351562,38.59893035888672,296.5830383300781
36400,-38.16000061035156,43.39186477661133,332.8706970214844
36500,-17.894999694824218,40.249332427978516,282.6124267578125
36600,-29.029998779296875,42.496238708496094,339.08514404296875
36700,-10.160000610351563,40.75868225097656,229.09146118164062
36800,-22.889999389648438,35.614952087402344,185.94837951660156
36900,-24.714999389648437,26.946428298950195,255.99676513671875
37000,-26.604000854492188,34.205810546875,210.79649353027344
37100,-16.920999145507814,35.78846740722656,214.02279663085938
37200,-31.704998779296876,37.14973449707031,394.25921630859375
37300,-35.83800048828125,46.89057922363281,254.79287719726562
37400,-56.8300048828125,37.655967712402344,373.1259765625
37500,-41.455999755859374,38.70286560058594,265.0325622558594
37600,-11.52249984741211,41.64814758300781,192.04608154296875
37700,-9.35,37.551536560058594,194.39320373535156
37800,-22.230000305175782,36.093666076660156,191.03924560546875
37900,-17.469999694824217,36.9139404296875,193.01121520996094
38000,-39.12750244140625,35.09943389892578,344.8632507324219
38100,-48.470001220703125,40.43413162231445,283.24200439453125
38200,-15.017500305175782,36.701210021972656,149.94528198242188
38300,-15.424000549316407,38.72144317626953,203.17721557617188
38400,-10.314999389648438,36.69336700439453,147.1529541015625
38500,-12.567000579833984,38.64802169799805,161.73350524902344
38600,-20.64399871826172,38.632728576660156,317.1192626953125
38700,-6.569999694824219,40.77226257324219,244.1287841796875
38800,-29.71300048828125,35.962528228759766,142.6285400390625
38900,-18.8,40.144248962402344,179.52574157714844
39000,-63.66500244140625,33.077667236328125,187.5764617919922
39100,-72.452001953125,37.78558349609375,170.8543701171875
39200,-71.15499267578124,38.32109832763672,215.7083282470703
39300,-81.45999755859376,36.243316650390625,261.24395751953125
39400,-43.81199951171875,36.040504455566406,173.56753540039062
39500,-12.372499084472656,32.17204284667969,187.27560424804688
39600,-18.292501831054686,36.54206466674805,143.88839721679688
39700,-20.804998779296874,44.380558013916016,156.93951416015625
39800,-40.8375,43.3815803527832,218.27133178710938
39900,-7.830000305175782,38.919708251953125,203.84674072265625
40000,-27.125,36.91531753540039,310.21142578125
40100,-33.2,34.91436004638672,150.59881591796875
40200,-15.230000305175782,40.24134063720703,285.6474304199219
40300,-12.969999694824219,38.68708801269531,131.71206665039062
40400,-17.579998779296876,42.7918815612793,302.7431640625
40500,-4.714999771118164,40.88431930541992,311.9521484375
40600,-10.254999542236328,37.39936828613281,203.67605590820312
40700,-12.275,32.337745666503906,130.57069396972656
40800,-33.56999816894531,34.46809387207031,222.02902221679688
40900,-11.145000457763672,35.83161926269531,290.9565124511719
41000,-47.20499877929687,39.133277893066406,192.09031677246094
41100,-45.63500061035156,36.56284713745117,89.86906433105469
41200,-91.21200561523438,39.99290466308594,325.7774963378906
41300,-104.2135009765625,41.52758026123047,208.58152770996094
41400,-27.9135009765625,38.98033142089844,189.30532836914062
41500,-9.713999938964843,42.95719909667969,314.29779052734375
41600,-18.173501586914064,38.50212478637695,155.53904724121094
41700,-20.602499389648436,33.62394332885742,134.87118530273438
41800,-42.39250183105469,37.22895431518555,125.58602905273438
41900,-10.96500015258789,37.2041015625,124.23822784423828
42000,-35.664999389648436,35.658023834228516,89.816162109375
42100,-51.9699951171875,43.42562484741211,218.43292236328125
42200,-115.56099853515624,35.18611145019531,277.6787109375
42300,-130.77000732421874,38.99529266357422,146.3376922607422
42400,-84.39500122070312,38.575828552246094,322.19580078125
42500,-39.86400146484375,35.882347106933594,219.86390686035156
42600,-25.495999145507813,41.24378204345703,199.07518005371094
42700,-28.185000610351562,38.51310729980469,143.25982666015625
42800,-50.164999389648436,41.45457458496094,236.85995483398438
42900,-27.122500610351562,45.989097595214844,278.56158447265625
43000,-44.27749938964844,41.034610748291016,250.36700439453125
43100,-20.585000610351564,38.69234848022461,152.76828002929688
43200,-16.287001037597655,37.94343185424805,247.4307098388672
43300,-5.333499908447266,31.47365951538086,244.6066436767578
43400,-13.7385009765625,30.729860305786133,115.65869903564453
43500,-15.483999633789063,32.17223358154297,319.04339599609375
43600,-28.429998779296874,42.42806625366211,237.34173583984375
43700,-31.291500854492188,38.2513427734375,183.82516479492188
43800,-74.28250122070312,46.84278869628906,187.0579833984375
43900,-54.208502197265624,42.689788818359375,261.806640625
44000,-116.6880126953125,46.50446319580078,362.5295104980469
44100,-127.39449462890624,40.349037170410156,269.8861389160156
44200,-136.4389892578125,29.60590934753418,375.83721923828125
44300,-149.23499755859376,31.148910522460938,461.5264587402344
44400,-23.762001037597656,34.52544021606445,202.54310607910156
44500,-24.00800018310547,35.825965881347656,173.5785675048828
44600,-35.0614990234375,34.142208099365234,126.59288024902344
44700,-33.77750244140625,35.56840896606445,308.7774658203125
44800,-70.8489990234375,35.07870864868164,222.01187133789062
44900,-36.98999938964844,39.55691146850586,106.68868255615234
45000,-92.33399658203125,40.4624137878418,405.7269287109375
45100,-93.175,45.191123962402344,165.4332733154297
45200,-81.85750122070313,45.375267028808594,225.98716735839844
45300,-93.22000122070312,46.65129852294922,234.43789672851562
45400,-4.805000305175781,38.39072036743164,354.8157043457031
45500,-6.320000076293946,39.30792236328125,318.0408630371094
45600,-12.429999542236327,39.787689208984375,327.607666015625
45700,-14.955000305175782,39.905662536621094,320.4339599609375
45800,-48.427999877929686,35.97567367553711,411.5655517578125
45900,-33.53799743652344,41.529052734375,254.4438934326172
46000,-73.59800415039062,41.279754638671875,245.8583526611328
46100,-69.5530029296875,38.325767517089844,210.82754516601562
46200,-57.182000732421876,34.62976837158203,139.54640197753906
46300,-67.02799682617187,39.77886962890625,226.95965576171875
46400,-37.867001342773435,37.31523895263672,300.37939453125
46500,-12.626500701904297,36.845298767089844,291.8963623046875
46600,-8.322499847412109,45.45051574707031,407.52008056640625
46700,-10.070000457763673,44.12091064453125,234.69223022460938
46800,-30.695001220703126,42.59310531616211,156.05128479003906
46900,-33.51499938964844,35.977081298828125,311.3516845703125
47000,-58.78499755859375,40.74842071533203,278.8604736328125
47100,-38.4260009765625,36.76958084106445,461.58154296875
47200,-58.6239990234375,43.48170471191406,205.3482666015625
47300,-64.78499755859374,34.462833404541016,147.40042114257812
47400,-63.94000244140625,44.17649841308594,460.739990234375
47500,-49.66749877929688,44.385986328125,189.1302032470703
47600,-10.480000305175782,42.342994689941406,297.9679260253906
47700,-7.884999847412109,39.938926696777344,139.31932067871094
47800,-24.960000610351564,42.56997299194336,299.3941955566406
47900,-22.23999938964844,34.29415512084961,312.48760986328125
48000,-33.960000610351564,42.80400848388672,254.24465942382812
48100,-30.5574951171875,40.53289031982422,123.59332275390625
48200,-44.85599975585937,42.866973876953125,303.471923828125
48300,-55.935003662109374,44.759117126464844,302.48858642578125
48400,-22.299000549316407,39.867698669433594,375.64324951171875
48500,-3.281999969482422,41.55958557128906,325.980224609375
48600,-7.494999694824219,43.9167366027832,355.08026123046875
48700,-9.515000152587891,39.50309371948242,170.67474365234375
48800,-32.26499938964844,38.23150634765625,245.76705932617188
48900,-28.070001220703126,37.851219177246094,347.5738525390625
49000,-23.960000610351564,34.93687438964844,180.25161743164062
49100,-12.43249969482422,37.887367248535156,281.200439453125
49200,-2.8474998474121094,37.99696350097656,461.4248962402344
49300,-5.888999938964844,43.923004150390625,162.4803466796875
49400,-7.438999176025391,49.31903839111328,245.2503662109375
49500,-8.480500030517579,47.41741180419922,301.00518798828125
49600,-12.906500244140625,42.959434509277344,349.0594482421875
49700,-12.780000305175781,36.66598892211914,200.63339233398438
49800,-32.43000183105469,32.11030578613281,272.330322265625
49900,-36.85499877929688,33.35435485839844,323.57330322265625
50000,-62.925,33.37778091430664,204.44580078125
50100,-62.5050048828125,34.38368225097656,342.5653076171875
50200,-110.67999267578125,40.125267028808594,492.22320556640625
50300,-125.57750244140625,47.536354064941406,272.0841369628906
50400,-123.59000244140626,41.837379455566406,203.615234375
50500,-30.3125,47.81755065917969,268.9183349609375
50600,-19.572499084472657,41.42552947998047,296.15716552734375
50700,-7.219499969482422,36.72521209716797,208.2830810546875
50800,-33.51700134277344,36.81367492675781,149.63198852539062
50900,-21.175,38.51007080078125,136.72360229492188
51000,-41.27450256347656,36.433616638183594,228.58665466308594
51100,-16.86999969482422,32.81916046142578,262.1171569824219
